series_id,category,value,timestamp,
Y110,MICRO,5696.15,2004,
Y110,MICRO,6483.45,2005,
Y110,MICRO,742.6,2006,
Y110,MICRO,5794.6,2007,
Y110,MICRO,4617.2,2008,
Y110,MICRO,5971.1,2009,
Y111,MICRO,6509.2,1990,
Y111,MICRO,6896.4,1991,
Y111,MICRO,7032,1992,
Y111,MICRO,6502,1993,
Y111,MICRO,5602,1994,
Y111,MICRO,6701.2,1995,
Y111,MICRO,6845.2,1996,
Y111,MICRO,7518.8,1997,
Y111,MICRO,8739.6,1998,
Y111,MICRO,10129.2,1999,
Y111,MICRO,9226,2000,
Y111,MICRO,9667.6,2001,
Y111,MICRO,7762.4,2002,
Y111,MICRO,8378,2003,
Y111,MICRO,7612.4,2004,
Y111,MICRO,199.6,2005,
Y111,MICRO,7759.6,2006,
Y111,MICRO,7802,2007,
Y111,MICRO,2109.6,2008,
Y111,MICRO,6560.4,2009,
Y112,MICRO,1623.25,1990,
Y112,MICRO,2140.55,1991,
Y112,MICRO,2451.15,1992,
Y112,MICRO,2964.45,1993,
Y112,MICRO,3619.1,1994,
Y112,MICRO,3764.25,1995,
Y112,MICRO,4156,1996,
Y112,MICRO,3374.55,1997,
Y112,MICRO,4268.55,1998,
Y112,MICRO,5290.7,1999,
Y112,MICRO,5635.2,2000,
Y112,MICRO,5845.9,2001,
Y112,MICRO,7286.05,2002,
Y112,MICRO,7686.95,2003,
Y112,MICRO,8680,2004,
Y112,MICRO,8305,2005,
Y112,MICRO,7825,2006,
Y112,MICRO,8025,2007,
Y112,MICRO,7785,2008,
Y112,MICRO,9430,2009,
Y113,MICRO,2032,1990,
Y113,MICRO,2085.05,1991,
Y113,MICRO,2068.75,1992,
Y113,MICRO,1978.9,1993,
Y113,MICRO,2472.25,1994,
Y113,MICRO,2819.6,1995,
Y113,MICRO,3016.45,1996,
Y113,MICRO,2731.85,1997,
Y113,MICRO,2506.75,1998,
Y113,MICRO,5833.6,1999,
Y113,MICRO,4474,2000,
Y113,MICRO,7208.75,2001,
Y113,MICRO,15586.15,2002,
Y113,MICRO,25052.3,2003,
Y113,MICRO,25805,2004,
Y113,MICRO,16960,2005,
Y113,MICRO,10480,2006,
Y113,MICRO,7475,2007,
Y113,MICRO,11160,2008,
Y113,MICRO,12505,2009,
Y114,MICRO,658.7,1990,
Y114,MICRO,780.2,1991,
Y114,MICRO,827.6,1992,
Y114,MICRO,874.9,1993,
Y114,MICRO,695.9,1994,
Y114,MICRO,881.4,1995,
Y114,MICRO,1188.1,1996,
Y114,MICRO,1478.3,1997,
Y114,MICRO,2087.4,1998,
Y114,MICRO,975,1999,
Y114,MICRO,1475.1,2000,
Y114,MICRO,2137.5,2001,
Y114,MICRO,2826.4,2002,
Y114,MICRO,3867.3,2003,
Y114,MICRO,5057.9,2004,
Y114,MICRO,5982.1,2005,
Y114,MICRO,7016.4,2006,
Y114,MICRO,6686.8,2007,
Y114,MICRO,6658.9,2008,
Y114,MICRO,2828.4,2009,
Y115,MICRO,224.04,1990,
Y115,MICRO,237.04,1991,
Y115,MICRO,269.1,1992,
Y115,MICRO,358.82,1993,
Y115,MICRO,486.92,1994,
Y115,MICRO,597.62,1995,
Y115,MICRO,752.56,1996,
Y115,MICRO,947.72,1997,
Y115,MICRO,1131.28,1998,
Y115,MICRO,1312.6,1999,
Y115,MICRO,1500.14,2000,
Y115,MICRO,1766.78,2001,
Y115,MICRO,1966.26,2002,
Y115,MICRO,2465.1,2003,
Y115,MICRO,3644.38,2004,
Y115,MICRO,4284.78,2005,
Y115,MICRO,4706.34,2006,
Y115,MICRO,5213.12,2007,
Y115,MICRO,5935.9,2008,
Y115,MICRO,6479.36,2009,
Y116,MICRO,1514.05,1990,
Y116,MICRO,1821.61,1991,
Y116,MICRO,2423.21,1992,
Y116,MICRO,3057.39,1993,
Y116,MICRO,4393.68,1994,
Y116,MICRO,4226.48,1995,
Y116,MICRO,5031,1996,
Y116,MICRO,3610,1997,
Y116,MICRO,4068,1998,
Y116,MICRO,6809,1999,
Y116,MICRO,6583,2000,
Y116,MICRO,3460,2001,
Y116,MICRO,4745,2002,
Y116,MICRO,4936,2003,
Y116,MICRO,2481,2004,
Y116,MICRO,1598,2005,
Y116,MICRO,587,2006,
Y116,MICRO,1250,2007,
Y116,MICRO,1455,2008,
Y116,MICRO,618,2009,
Y117,MICRO,1702.2,1990,
Y117,MICRO,2085.8,1991,
Y117,MICRO,2513.8,1992,
Y117,MICRO,3034.4,1993,
Y117,MICRO,3588.5,1994,
Y117,MICRO,3947.2,1995,
Y117,MICRO,4146.4,1996,
Y117,MICRO,3299.9,1997,
Y117,MICRO,3801.1,1998,
Y117,MICRO,5190.9,1999,
Y117,MICRO,4637.6,2000,
Y117,MICRO,5232.5,2001,
Y117,MICRO,7034.4,2002,
Y117,MICRO,8543.3,2003,
Y117,MICRO,8236.8,2004,
Y117,MICRO,8328.8,2005,
Y117,MICRO,8353.7,2006,
Y117,MICRO,10565.4,2007,
Y117,MICRO,11281.7,2008,
Y117,MICRO,5541.9,2009,
Y118,MICRO,4759.35,1990,
Y118,MICRO,4500.9,1991,
Y118,MICRO,5850.85,1992,
Y118,MICRO,6881.2,1993,
Y118,MICRO,8114.6,1994,
Y118,MICRO,7898.1,1995,
Y118,MICRO,8595.55,1996,
Y118,MICRO,3443.05,1997,
Y118,MICRO,3587,1998,
Y118,MICRO,6144.8,1999,
Y118,MICRO,3535.8,2000,
Y118,MICRO,245.2,2001,
Y118,MICRO,4745.9,2002,
Y118,MICRO,7728.2,2003,
Y118,MICRO,7303.3,2004,
Y118,MICRO,7809.05,2005,
Y118,MICRO,3659.1,2006,
Y118,MICRO,5924.35,2007,
Y118,MICRO,5004.9,2008,
Y118,MICRO,9385.95,2009,
Y119,MICRO,5275.58,1990,
Y119,MICRO,5832.8,1991,
Y119,MICRO,5815.04,1992,
Y119,MICRO,5981.24,1993,
Y119,MICRO,5905,1994,
Y119,MICRO,5427.64,1995,
Y119,MICRO,5168.82,1996,
Y119,MICRO,5195.24,1997,
Y119,MICRO,5605.68,1998,
Y119,MICRO,6436.12,1999,
Y119,MICRO,6610.6,2000,
Y119,MICRO,5569.16,2001,
Y119,MICRO,6463.16,2002,
Y119,MICRO,6883.56,2003,
Y119,MICRO,5939.64,2004,
Y119,MICRO,6334.18,2005,
Y119,MICRO,1558,2006,
Y119,MICRO,5533.68,2007,
Y119,MICRO,5446.26,2008,
Y119,MICRO,6532.78,2009,
Y120,MICRO,350.9,1990,
Y120,MICRO,492.8,1991,
Y120,MICRO,772.25,1992,
Y120,MICRO,1049.35,1993,
Y120,MICRO,1378.45,1994,
Y120,MICRO,1446.2,1995,
Y120,MICRO,1752.5,1996,
Y120,MICRO,1871,1997,
Y120,MICRO,2294.5,1998,
Y120,MICRO,2643.75,1999,
Y120,MICRO,2825.9,2000,
Y120,MICRO,3643.45,2001,
Y120,MICRO,4984.35,2002,
Y120,MICRO,6595.35,2003,
Y120,MICRO,8141.45,2004,
Y120,MICRO,8500,2005,
Y120,MICRO,9115.7,2006,
Y120,MICRO,8088.35,2007,
Y120,MICRO,6772.2,2008,
Y120,MICRO,9537.8,2009,
Y121,MICRO,2033.02,1990,
Y121,MICRO,2050.2,1991,
Y121,MICRO,2077.3,1992,
Y121,MICRO,2116.78,1993,
Y121,MICRO,2155.18,1994,
Y121,MICRO,2243.52,1995,
Y121,MICRO,2380.02,1996,
Y121,MICRO,2378.9,1997,
Y121,MICRO,2100.38,1998,
Y121,MICRO,2520.48,1999,
Y121,MICRO,2496.34,2000,
Y121,MICRO,2660.3,2001,
Y121,MICRO,2816.78,2002,
Y121,MICRO,2891.88,2003,
Y121,MICRO,3043,2004,
Y121,MICRO,3373.08,2005,
Y121,MICRO,4412.32,2006,
Y121,MICRO,5624,2007,
Y121,MICRO,412,2008,
Y121,MICRO,4172,2009,
Y122,MICRO,1936.55,1990,
Y122,MICRO,2193.45,1991,
Y122,MICRO,2295.9,1992,
Y122,MICRO,2749.15,1993,
Y122,MICRO,2734,1994,
Y122,MICRO,3259.7,1995,
Y122,MICRO,3661.2,1996,
Y122,MICRO,4521.35,1997,
Y122,MICRO,5607.65,1998,
Y122,MICRO,6330.75,1999,
Y122,MICRO,7058.5,2000,
Y122,MICRO,8031.45,2001,
Y122,MICRO,8689.9,2002,
Y122,MICRO,7906.9,2003,
Y122,MICRO,7795.55,2004,
Y122,MICRO,5036.15,2005,
Y122,MICRO,4601.45,2006,
Y122,MICRO,6746.7,2007,
Y122,MICRO,4827.35,2008,
Y122,MICRO,6615,2009,
Y123,MICRO,1397,1990,
Y123,MICRO,1561.8,1991,
Y123,MICRO,1847.7,1992,
Y123,MICRO,2154.55,1993,
Y123,MICRO,2913.3,1994,
Y123,MICRO,3318.55,1995,
Y123,MICRO,3564,1996,
Y123,MICRO,3605.65,1997,
Y123,MICRO,4765,1998,
Y123,MICRO,4965,1999,
Y123,MICRO,4990,2000,
Y123,MICRO,405,2001,
Y123,MICRO,5040,2002,
Y123,MICRO,5225,2003,
Y123,MICRO,5690,2004,
Y123,MICRO,6170,2005,
Y123,MICRO,3775,2006,
Y123,MICRO,7855,2007,
Y123,MICRO,7985,2008,
Y123,MICRO,9815,2009,
Y124,MICRO,1475,1990,
Y124,MICRO,1825,1991,
Y124,MICRO,2073,1992,
Y124,MICRO,2301,1993,
Y124,MICRO,2175,1994,
Y124,MICRO,2609,1995,
Y124,MICRO,2886,1996,
Y124,MICRO,2098,1997,
Y124,MICRO,3659,1998,
Y124,MICRO,3514,1999,
Y124,MICRO,4108,2000,
Y124,MICRO,4046.99,2001,
Y124,MICRO,7011.99,2002,
Y124,MICRO,5485.99,2003,
Y124,MICRO,5395,2004,
Y124,MICRO,6004,2005,
Y124,MICRO,6129,2006,
Y124,MICRO,4791,2007,
Y124,MICRO,4753,2008,
Y124,MICRO,4206,2009,
Y125,MICRO,3618,1990,
Y125,MICRO,3359.2,1991,
Y125,MICRO,4272.8,1992,
Y125,MICRO,5838,1993,
Y125,MICRO,4062,1994,
Y125,MICRO,3151.2,1995,
Y125,MICRO,1734.8,1996,
Y125,MICRO,2029.6,1997,
Y125,MICRO,3686,1998,
Y125,MICRO,5754,1999,
Y125,MICRO,3984.4,2000,
Y125,MICRO,3734.8,2001,
Y125,MICRO,3250,2002,
Y125,MICRO,4376.4,2003,
Y125,MICRO,4474.8,2004,
Y125,MICRO,3816.8,2005,
Y125,MICRO,2790.4,2006,
Y125,MICRO,4068,2007,
Y125,MICRO,4270.8,2008,
Y125,MICRO,3671.6,2009,
Y126,MICRO,939.3,1990,
Y126,MICRO,1189.1,1991,
Y126,MICRO,1522,1992,
Y126,MICRO,1954.8,1993,
Y126,MICRO,2362.6,1994,
Y126,MICRO,2151.2,1995,
Y126,MICRO,1950.3,1996,
Y126,MICRO,1830.6,1997,
Y126,MICRO,2353.1,1998,
Y126,MICRO,2980,1999,
Y126,MICRO,3314.4,2000,
Y126,MICRO,3719.8,2001,
Y126,MICRO,3912.4,2002,
Y126,MICRO,3860.2,2003,
Y126,MICRO,4807.9,2004,
Y126,MICRO,4719,2005,
Y126,MICRO,4450.2,2006,
Y126,MICRO,6249.8,2007,
Y126,MICRO,7761.4,2008,
Y126,MICRO,10113.8,2009,
Y127,MICRO,3326.29,1990,
Y127,MICRO,3466.12,1991,
Y127,MICRO,3606.6,1992,
Y127,MICRO,3955,1993,
Y127,MICRO,4600,1994,
Y127,MICRO,4701,1995,
Y127,MICRO,3936,1996,
Y127,MICRO,3147,1997,
Y127,MICRO,2555,1998,
Y127,MICRO,4840,1999,
Y127,MICRO,672,2000,
Y127,MICRO,4639,2001,
Y127,MICRO,5706,2002,
Y127,MICRO,8656,2003,
Y127,MICRO,9325,2004,
Y127,MICRO,7108,2005,
Y127,MICRO,6192,2006,
Y127,MICRO,3748,2007,
Y127,MICRO,1649,2008,
Y127,MICRO,6165,2009,
Y128,MICRO,2080.5,1990,
Y128,MICRO,1890,1991,
Y128,MICRO,2084,1992,
Y128,MICRO,3091,1993,
Y128,MICRO,3920,1994,
Y128,MICRO,3700,1995,
Y128,MICRO,3425.5,1996,
Y128,MICRO,2950.5,1997,
Y128,MICRO,2387,1998,
Y128,MICRO,3243.5,1999,
Y128,MICRO,4613,2000,
Y128,MICRO,4829.5,2001,
Y128,MICRO,4160.5,2002,
Y128,MICRO,8290.5,2003,
Y128,MICRO,9227.5,2004,
Y128,MICRO,7182,2005,
Y128,MICRO,3622,2006,
Y128,MICRO,4894.5,2007,
Y128,MICRO,6023,2008,
Y128,MICRO,8049.5,2009,
Y129,MICRO,3757,1990,
Y129,MICRO,4210,1991,
Y129,MICRO,4219.5,1992,
Y129,MICRO,4554.5,1993,
Y129,MICRO,5629,1994,
Y129,MICRO,5496.5,1995,
Y129,MICRO,5677,1996,
Y129,MICRO,4181,1997,
Y129,MICRO,3281.5,1998,
Y129,MICRO,4740,1999,
Y129,MICRO,485,2000,
Y129,MICRO,3415,2001,
Y129,MICRO,3975,2002,
Y129,MICRO,6175,2003,
Y129,MICRO,5855,2004,
Y129,MICRO,4420,2005,
Y129,MICRO,1355,2006,
Y129,MICRO,2560,2007,
Y129,MICRO,2705,2008,
Y129,MICRO,3815,2009,
Y130,MICRO,2644.66,1990,
Y130,MICRO,2733.3,1991,
Y130,MICRO,2825.46,1992,
Y130,MICRO,2947.14,1993,
Y130,MICRO,3078.22,1994,
Y130,MICRO,2659.36,1995,
Y130,MICRO,2866.6,1996,
Y130,MICRO,2980.4,1997,
Y130,MICRO,3204.6,1998,
Y130,MICRO,3249,1999,
Y130,MICRO,3173.2,2000,
Y130,MICRO,2801.2,2001,
Y130,MICRO,4391.4,2002,
Y130,MICRO,4617.6,2003,
Y130,MICRO,1906.8,2004,
Y130,MICRO,2307.8,2005,
Y130,MICRO,634.6,2006,
Y130,MICRO,3389.2,2007,
Y130,MICRO,3387.4,2008,
Y130,MICRO,2815.8,2009,
Y131,MICRO,360.7,1990,
Y131,MICRO,436.22,1991,
Y131,MICRO,543.5,1992,
Y131,MICRO,622.74,1993,
Y131,MICRO,723.82,1994,
Y131,MICRO,896.52,1995,
Y131,MICRO,1070.56,1996,
Y131,MICRO,1276.4,1997,
Y131,MICRO,1625.3,1998,
Y131,MICRO,1943.3,1999,
Y131,MICRO,2167.9,2000,
Y131,MICRO,2407.78,2001,
Y131,MICRO,2956.58,2002,
Y131,MICRO,3575.08,2003,
Y131,MICRO,4138.5,2004,
Y131,MICRO,4856.04,2005,
Y131,MICRO,5763.38,2006,
Y131,MICRO,6722.46,2007,
Y131,MICRO,7895.96,2008,
Y131,MICRO,8313.9,2009,
Y132,MICRO,2248.7,1990,
Y132,MICRO,2991.1,1991,
Y132,MICRO,3069.9,1992,
Y132,MICRO,2991.3,1993,
Y132,MICRO,3002.3,1994,
Y132,MICRO,3506.8,1995,
Y132,MICRO,3798.6,1996,
Y132,MICRO,4193,1997,
Y132,MICRO,5759.1,1998,
Y132,MICRO,6406,1999,
Y132,MICRO,6568.5,2000,
Y132,MICRO,6727,2001,
Y132,MICRO,7027.7,2002,
Y132,MICRO,7444.7,2003,
Y132,MICRO,8003.8,2004,
Y132,MICRO,8629.9,2005,
Y132,MICRO,8251.1,2006,
Y132,MICRO,8941.5,2007,
Y132,MICRO,9484.5,2008,
Y132,MICRO,10395.3,2009,
Y133,MICRO,4308.15,1990,
Y133,MICRO,3997.2,1991,
Y133,MICRO,4260,1992,
Y133,MICRO,3913.95,1993,
Y133,MICRO,4767.3,1994,
Y133,MICRO,4773.45,1995,
Y133,MICRO,4784.55,1996,
Y133,MICRO,5398.95,1997,
Y133,MICRO,6637.95,1998,
Y133,MICRO,7480.05,1999,
Y133,MICRO,7134.3,2000,
Y133,MICRO,7133.4,2001,
Y133,MICRO,7405.95,2002,
Y133,MICRO,7921.8,2003,
Y133,MICRO,7636.05,2004,
Y133,MICRO,6775.35,2005,
Y133,MICRO,1399.65,2006,
Y133,MICRO,5427.6,2007,
Y133,MICRO,6233.55,2008,
Y133,MICRO,7554.3,2009,
Y134,MICRO,1101,1990,
Y134,MICRO,1198.5,1991,
Y134,MICRO,1322.5,1992,
Y134,MICRO,1644.5,1993,
Y134,MICRO,1934,1994,
Y134,MICRO,2160,1995,
Y134,MICRO,2311,1996,
Y134,MICRO,2596,1997,
Y134,MICRO,3109,1998,
Y134,MICRO,3990,1999,
Y134,MICRO,5217.5,2000,
Y134,MICRO,5846.5,2001,
Y134,MICRO,6171,2002,
Y134,MICRO,7061.5,2003,
Y134,MICRO,6747.5,2004,
Y134,MICRO,6221.5,2005,
Y134,MICRO,6009.5,2006,
Y134,MICRO,5205.5,2007,
Y134,MICRO,5264,2008,
Y134,MICRO,5640,2009,
Y135,MICRO,5631,1990,
Y135,MICRO,5690,1991,
Y135,MICRO,6243,1992,
Y135,MICRO,6734.5,1993,
Y135,MICRO,6332,1994,
Y135,MICRO,6845.5,1995,
Y135,MICRO,7056,1996,
Y135,MICRO,6829,1997,
Y135,MICRO,5674.5,1998,
Y135,MICRO,6740,1999,
Y135,MICRO,6977,2000,
Y135,MICRO,6558.5,2001,
Y135,MICRO,5968.5,2002,
Y135,MICRO,6200,2003,
Y135,MICRO,7613,2004,
Y135,MICRO,7778.5,2005,
Y135,MICRO,2413,2006,
Y135,MICRO,6567.5,2007,
Y135,MICRO,5868,2008,
Y135,MICRO,3307,2009,
Y136,MICRO,5585.65,1990,
Y136,MICRO,5391.9,1991,
Y136,MICRO,5482.75,1992,
Y136,MICRO,5909.5,1993,
Y136,MICRO,6248.85,1994,
Y136,MICRO,6179.75,1995,
Y136,MICRO,5948.7,1996,
Y136,MICRO,6033.7,1997,
Y136,MICRO,3894.35,1998,
Y136,MICRO,4877.15,1999,
Y136,MICRO,5802.15,2000,
Y136,MICRO,5494.65,2001,
Y136,MICRO,5815.1,2002,
Y136,MICRO,4061.25,2003,
Y136,MICRO,5611.9,2004,
Y136,MICRO,5498.5,2005,
Y136,MICRO,5495.1,2006,
Y136,MICRO,5496.95,2007,
Y136,MICRO,5584.7,2008,
Y136,MICRO,5470.1,2009,
Y137,MICRO,2871.6,1990,
Y137,MICRO,3145.8,1991,
Y137,MICRO,3352.2,1992,
Y137,MICRO,3643.8,1993,
Y137,MICRO,4255,1994,
Y137,MICRO,5358.4,1995,
Y137,MICRO,6453.8,1996,
Y137,MICRO,2599.4,1997,
Y137,MICRO,123.6,1998,
Y137,MICRO,4027.8,1999,
Y137,MICRO,3344.6,2000,
Y137,MICRO,1537.8,2001,
Y137,MICRO,2252.8,2002,
Y137,MICRO,3536.6,2003,
Y137,MICRO,3683.4,2004,
Y137,MICRO,3937,2005,
Y137,MICRO,4128.4,2006,
Y137,MICRO,4063,2007,
Y137,MICRO,3795.2,2008,
Y137,MICRO,4135.8,2009,
Y138,MICRO,5208.5,1990,
Y138,MICRO,5420.5,1991,
Y138,MICRO,5365,1992,
Y138,MICRO,5526.5,1993,
Y138,MICRO,5493,1994,
Y138,MICRO,5434,1995,
Y138,MICRO,5171.5,1996,
Y138,MICRO,4637,1997,
Y138,MICRO,4178.5,1998,
Y138,MICRO,4303.5,1999,
Y138,MICRO,4754.5,2000,
Y138,MICRO,5683,2001,
Y138,MICRO,6188,2002,
Y138,MICRO,5546.5,2003,
Y138,MICRO,4553,2004,
Y138,MICRO,4694.5,2005,
Y138,MICRO,4841.5,2006,
Y138,MICRO,6244,2007,
Y138,MICRO,5838.5,2008,
Y138,MICRO,6496,2009,
Y139,MICRO,2514,1990,
Y139,MICRO,2167,1991,
Y139,MICRO,2231,1992,
Y139,MICRO,2954,1993,
Y139,MICRO,2221,1994,
Y139,MICRO,750,1995,
Y139,MICRO,1024,1996,
Y139,MICRO,1766,1997,
Y139,MICRO,4107,1998,
Y139,MICRO,5386,1999,
Y139,MICRO,5476,2000,
Y139,MICRO,3904,2001,
Y139,MICRO,3823,2002,
Y139,MICRO,3880,2003,
Y139,MICRO,3436,2004,
Y139,MICRO,1746,2005,
Y139,MICRO,1071,2006,
Y139,MICRO,3001,2007,
Y139,MICRO,6140,2008,
Y139,MICRO,8670,2009,
Y140,MICRO,543.9,1990,
Y140,MICRO,439.05,1991,
Y140,MICRO,370.95,1992,
Y140,MICRO,728.4,1993,
Y140,MICRO,1137.6,1994,
Y140,MICRO,1519.05,1995,
Y140,MICRO,1030.5,1996,
Y140,MICRO,655.2,1997,
Y140,MICRO,1301.4,1998,
Y140,MICRO,1791.45,1999,
Y140,MICRO,1918.8,2000,
Y140,MICRO,2644.65,2001,
Y140,MICRO,2832.9,2002,
Y140,MICRO,3466.2,2003,
Y140,MICRO,4249.5,2004,
Y140,MICRO,4078.8,2005,
Y140,MICRO,6529.5,2006,
Y140,MICRO,8049,2007,
Y140,MICRO,8069.85,2008,
Y140,MICRO,8949.9,2009,
Y141,MICRO,1494.15,1990,
Y141,MICRO,1706.03,1991,
Y141,MICRO,1984.73,1992,
Y141,MICRO,2358.75,1993,
Y141,MICRO,2816.85,1994,
Y141,MICRO,3264.75,1995,
Y141,MICRO,3717.45,1996,
Y141,MICRO,4201.35,1997,
Y141,MICRO,4796.03,1998,
Y141,MICRO,5224.88,1999,
Y141,MICRO,5669.17,2000,
Y141,MICRO,6139.42,2001,
Y141,MICRO,6965.03,2002,
Y141,MICRO,7657.73,2003,
Y141,MICRO,8130.23,2004,
Y141,MICRO,8242.13,2005,
Y141,MICRO,7871.93,2006,
Y141,MICRO,7311,2007,
Y141,MICRO,7519.88,2008,
Y141,MICRO,8014.2,2009,
Y142,MICRO,5221.5,1990,
Y142,MICRO,5299,1991,
Y142,MICRO,5066,1992,
Y142,MICRO,5229,1993,
Y142,MICRO,4124.5,1994,
Y142,MICRO,5278,1995,
Y142,MICRO,5650.5,1996,
Y142,MICRO,5586.5,1997,
Y142,MICRO,4733.5,1998,
Y142,MICRO,3856.5,1999,
Y142,MICRO,5632.5,2000,
Y142,MICRO,5977.5,2001,
Y142,MICRO,6334,2002,
Y142,MICRO,6228.5,2003,
Y142,MICRO,6405,2004,
Y142,MICRO,5934.5,2005,
Y142,MICRO,6204.5,2006,
Y142,MICRO,6358,2007,
Y142,MICRO,6031,2008,
Y142,MICRO,5938,2009,
Y143,MICRO,1466,1990,
Y143,MICRO,1764,1991,
Y143,MICRO,1986,1992,
Y143,MICRO,2238,1993,
Y143,MICRO,2374,1994,
Y143,MICRO,2418,1995,
Y143,MICRO,2634,1996,
Y143,MICRO,4290,1997,
Y143,MICRO,4736,1998,
Y143,MICRO,5598,1999,
Y143,MICRO,5702,2000,
Y143,MICRO,6070,2001,
Y143,MICRO,6878,2002,
Y143,MICRO,6572,2003,
Y143,MICRO,7134,2004,
Y143,MICRO,7544,2005,
Y143,MICRO,6744,2006,
Y143,MICRO,7334,2007,
Y143,MICRO,7196,2008,
Y143,MICRO,8164,2009,
Y144,MICRO,1198,1990,
Y144,MICRO,1427.5,1991,
Y144,MICRO,1748,1992,
Y144,MICRO,2028.5,1993,
Y144,MICRO,2435,1994,
Y144,MICRO,1993,1995,
Y144,MICRO,2458,1996,
Y144,MICRO,2036,1997,
Y144,MICRO,2321.5,1998,
Y144,MICRO,3472.5,1999,
Y144,MICRO,2047,2000,
Y144,MICRO,2314,2001,
Y144,MICRO,2709.5,2002,
Y144,MICRO,3007.5,2003,
Y144,MICRO,3286.5,2004,
Y144,MICRO,3703,2005,
Y144,MICRO,2749.5,2006,
Y144,MICRO,3783.5,2007,
Y144,MICRO,4504.5,2008,
Y144,MICRO,5363.5,2009,
Y145,MICRO,1109.31,1990,
Y145,MICRO,1228.26,1991,
Y145,MICRO,1235.82,1992,
Y145,MICRO,1350.42,1993,
Y145,MICRO,1528.77,1994,
Y145,MICRO,1411.2,1995,
Y145,MICRO,1366.05,1996,
Y145,MICRO,1569.54,1997,
Y145,MICRO,1658.07,1998,
Y145,MICRO,1666.53,1999,
Y145,MICRO,1822.26,2000,
Y145,MICRO,2176.02,2001,
Y145,MICRO,2733.57,2002,
Y145,MICRO,3313.62,2003,
Y145,MICRO,3923.31,2004,
Y145,MICRO,4326.66,2005,
Y145,MICRO,4720.41,2006,
Y145,MICRO,5351.37,2007,
Y145,MICRO,6283.68,2008,
Y145,MICRO,8147.7,2009,
Y146,MICRO,963.45,1990,
Y146,MICRO,1234.95,1991,
Y146,MICRO,1841,1992,
Y146,MICRO,2775.5,1993,
Y146,MICRO,3402.15,1994,
Y146,MICRO,2895.55,1995,
Y146,MICRO,2151.3,1996,
Y146,MICRO,2321.55,1997,
Y146,MICRO,2195.7,1998,
Y146,MICRO,3012.55,1999,
Y146,MICRO,2880.75,2000,
Y146,MICRO,2541.7,2001,
Y146,MICRO,3017.3,2002,
Y146,MICRO,4199.45,2003,
Y146,MICRO,3330.55,2004,
Y146,MICRO,3326.2,2005,
Y146,MICRO,3975.25,2006,
Y146,MICRO,4276.15,2007,
Y146,MICRO,6718.35,2008,
Y146,MICRO,7899.05,2009,
Y147,INDUSTRY,5929.07,1990,
Y147,INDUSTRY,6332.38,1991,
Y147,INDUSTRY,6043.28,1992,
Y147,INDUSTRY,6127.9,1993,
Y147,INDUSTRY,6262.29,1994,
Y147,INDUSTRY,6416.96,1995,
Y147,INDUSTRY,5999.64,1996,
Y147,INDUSTRY,6424.27,1997,
Y147,INDUSTRY,5769.61,1998,
Y147,INDUSTRY,5623.18,1999,
Y147,INDUSTRY,5357.77,2000,
Y147,INDUSTRY,5265,2001,
Y147,INDUSTRY,4900.33,2002,
Y147,INDUSTRY,4529.55,2003,
Y147,INDUSTRY,4130.8,2004,
Y147,INDUSTRY,4225.07,2005,
Y147,INDUSTRY,4181.2,2006,
Y147,INDUSTRY,4189.48,2007,
Y147,INDUSTRY,3988.72,2008,
Y147,INDUSTRY,3863.11,2009,
Y147,INDUSTRY,3719.97,2010,
Y147,INDUSTRY,3591.07,2011,
Y147,INDUSTRY,3391.82,2012,
Y147,INDUSTRY,3031.74,2013,
Y147,INDUSTRY,2650.98,2014,
Y147,INDUSTRY,2409.32,2015,
Y147,INDUSTRY,2300.46,2016,
Y147,INDUSTRY,2351.41,2017,
Y147,INDUSTRY,2104.9,2018,
Y147,INDUSTRY,1845.68,2019,
Y147,INDUSTRY,1673.86,2020,
Y147,INDUSTRY,1678.03,2021,
Y148,INDUSTRY,5076.36,1990,
Y148,INDUSTRY,5327.82,1991,
Y148,INDUSTRY,5097.22,1992,
Y148,INDUSTRY,5166.54,1993,
Y148,INDUSTRY,5261.9,1994,
Y148,INDUSTRY,5376.81,1995,
Y148,INDUSTRY,4953.8,1996,
Y148,INDUSTRY,5265.8,1997,
Y148,INDUSTRY,4622.31,1998,
Y148,INDUSTRY,4518.16,1999,
Y148,INDUSTRY,4258.75,2000,
Y148,INDUSTRY,4176.04,2001,
Y148,INDUSTRY,3866.36,2002,
Y148,INDUSTRY,3551.47,2003,
Y148,INDUSTRY,3312.32,2004,
Y148,INDUSTRY,3454.33,2005,
Y148,INDUSTRY,3245.4,2006,
Y148,INDUSTRY,3146.95,2007,
Y148,INDUSTRY,3055.64,2008,
Y148,INDUSTRY,2983.62,2009,
Y148,INDUSTRY,2843.97,2010,
Y148,INDUSTRY,2852,2011,
Y148,INDUSTRY,2631.83,2012,
Y148,INDUSTRY,2309.99,2013,
Y148,INDUSTRY,1996.3,2014,
Y148,INDUSTRY,1756.56,2015,
Y148,INDUSTRY,1651.84,2016,
Y148,INDUSTRY,1625.07,2017,
Y148,INDUSTRY,1303.18,2018,
Y148,INDUSTRY,1163.1,2019,
Y148,INDUSTRY,1163.14,2020,
Y149,INDUSTRY,3628.35,1990,
Y149,INDUSTRY,4149.95,1991,
Y149,INDUSTRY,3880.95,1992,
Y149,INDUSTRY,3945.3,1993,
Y149,INDUSTRY,4511.55,1994,
