timestamp,Asset_ID,Count,Open,High,Low,Close,Volume,VWAP,Target
22-09-2013 19:14,5,2,7.4784,7.4784,7.4784,7.4784,52.39341245,7.4784,7.4784
22-09-2013 19:15,7,19,25.471,25.591,25.471,25.525,443.801426,25.48590307,25.48590307
22-09-2013 19:16,6,89,731.045,736.9,726.65,731.855,384.743608,731.3217476,731.3217476
22-09-2013 19:17,9,44,222.062,225,218.94,222.106,111.3089309,222.0006884,222.0006884
22-09-2013 19:18,11,9,323.69,323.98,323.69,323.98,29.67807592,323.9682641,323.9682641
22-09-2013 19:19,2,16,2350.085,2357,2350.07,2352.91,1.66602904,2350.986534,2350.986534
22-09-2013 19:20,1,427,13645.87,13885.5,13540.05,13695.332,72.92809434,13655.15802,13655.15802
22-09-2013 19:21,5,7,7.48,7.4839,7.4799,7.4839,540.3071818,7.481406487,7.481406487
22-09-2013 19:22,7,19,25.525,25.525,25.369,25.474,727.6478117,25.43630443,25.43630443
22-09-2013 19:23,6,85,731.9025,735.86,728.4,732.3325,151.8298045,732.1433508,732.1433508
22-09-2013 19:24,9,45,222.152,224.17,219.79,222.076,104.6782353,222.1183561,222.1183561
22-09-2013 19:25,11,4,325.05,325.34,325.05,325.34,5.427299,325.0832898,325.0832898
22-09-2013 19:26,2,56,2366.143333,2391.3,2350.43,2351.243333,11.57248759,2360.630808,2360.630808
22-09-2013 19:27,0,8,8.3519,8.3997,8.3519,8.3997,20.17,8.388663956,8.388663956
22-09-2013 19:28,1,250,13668.026,13756,13541.36,13654.3,32.86344755,13663.56227,13663.56227
22-09-2013 19:29,5,1,7.4931,7.4931,7.4931,7.4931,2,7.4931,7.4931
22-09-2013 19:30,7,7,25.505,25.52,25.505,25.52,147.4431978,25.51181713,25.51181713
22-09-2013 19:31,6,75,732.2525,735.02,729.51,732.685,204.4338752,732.3624607,732.3624607
22-09-2013 19:32,9,82,222.246,224.19,219.8,222.562,1316.671527,222.4120621,222.4120621
22-09-2013 19:33,11,5,324.33,325.39,324.33,325.39,19.91377284,324.4105774,324.4105774
22-09-2013 19:34,2,17,2350.9,2353.52,2349.6,2351.39,3.65482363,2351.942442,2351.942442
22-09-2013 19:35,0,5,8.3477,8.3997,8.3477,8.3995,244.1,8.35880381,8.35880381
22-09-2013 19:36,1,205,13659.796,13763.2,13560.91,13666.334,31.8368836,13660.01037,13660.01037
22-09-2013 19:37,5,8,7.4975,7.5116,7.4975,7.5116,475.0067503,7.511299036,7.511299036
22-09-2013 19:38,7,31,25.917,26.313,25.523,25.9165,541.36061,25.92816857,25.92816857
22-09-2013 19:39,6,67,732.55,736.81,729.55,732.8525,84.84316378,732.7383719,732.7383719
22-09-2013 19:40,9,160,222.572,224.21,220.39,222.852,880.161378,222.6128726,222.6128726
22-09-2013 19:41,11,3,327.815,330.04,325.39,327.715,1.76679904,327.7258335,327.7258335
22-09-2013 19:42,2,10,2351.33,2353.8,2349.5,2351.785,1.48918321,2351.622684,2351.622684
22-09-2013 19:43,0,14,8.3594,8.3995,8.3594,8.3995,169.41,8.388494623,8.388494623
22-09-2013 19:44,1,209,13669.864,13885.4,13562.45,13688.306,33.44304036,13661.50759,13661.50759
22-09-2013 19:45,5,14,7.5127,7.513,7.5115,7.5116,1607.579326,7.512261706,7.512261706
22-09-2013 19:46,7,30,26.311,26.312,26.013,26.31,899.0046817,26.30560519,26.30560519
22-09-2013 19:47,6,122,732.7725,738.1,729.55,733.0475,72.17880203,733.2168566,733.2168566
22-09-2013 19:48,9,76,222.776,224.22,220,222.736,276.2291084,222.7407106,222.7407106
22-09-2013 19:49,2,26,2352.04,2353,2344.3,2347.69,5.36774694,2349.454847,2349.454847
22-09-2013 19:50,0,22,8.3599,8.3671,8.3484,8.3484,437.21,8.359546074,8.359546074
22-09-2013 19:51,1,219,13662.386,13765.7,13541,13625.684,42.62498949,13635.57157,13635.57157
22-09-2013 19:52,5,7,7.5116,7.5128,7.5116,7.512,1666.424669,7.512265425,7.512265425
22-09-2013 19:53,7,6,25.9525,26.308,25.597,25.8065,138.1389503,25.86736945,25.86736945
22-09-2013 19:54,6,134,733.315,738.08,729.66,733.62,127.678073,733.6137119,733.6137119
22-09-2013 19:55,9,63,222.4275,224.22,219.8,222.2625,206.4018949,222.3430741,222.3430741
22-09-2013 19:56,11,3,327.775,330.05,325.5,327.775,1.046,327.775,327.775
22-09-2013 19:57,2,29,2363.323333,2424.6,2346,2373.893333,8.90782478,2367.060178,2367.060178
22-09-2013 19:58,0,10,8.3888,8.3888,8.3485,8.3485,134.4,8.348978787,8.348978787
22-09-2013 19:59,1,137,13643.314,13775.8,13513.91,13648.782,15.99842594,13633.38006,13633.38006
22-09-2013 20:00,5,5,7.5122,7.5129,7.512,7.512,737.3558739,7.512384869,7.512384869
22-09-2013 20:01,7,1,25.597,25.597,25.597,25.597,36.426,25.597,25.597
22-09-2013 20:02,6,81,733.6725,738,729.55,733.88,101.7734173,733.6080782,733.6080782
22-09-2013 20:03,9,52,222.4,224.23,219.5,222.562,126.8042853,222.594462,222.594462
22-09-2013 20:04,11,5,324.36,324.54,324.36,324.38,36.86,324.3674023,324.3674023
22-09-2013 20:05,2,15,2348.54,2351.08,2346,2349.59,4.71516553,2349.181738,2349.181738
22-09-2013 20:06,0,10,8.3547,8.372,8.3484,8.3719,263.54,8.357354808,8.357354808
22-09-2013 20:07,1,110,13618.4622,13651.25,13541.06,13617.38,22.2625999,13620.8817,13620.8817
22-09-2013 20:08,5,6,7.5126,7.5126,7.512,7.512,434.3769452,7.512489497,7.512489497
22-09-2013 20:09,7,4,25.9085,26.22,25.597,25.9075,69.2412,25.90784108,25.90784108
22-09-2013 20:10,6,62,733.4775,736.87,729.99,733.5625,51.54333753,733.493966,733.493966
22-09-2013 20:11,9,35,222.408,224.22,219.8,222.424,217.910374,222.4159033,222.4159033
22-09-2013 20:12,11,2,330.09,330.09,330.07,330.07,6.11450823,330.0703271,330.0703271
22-09-2013 20:13,2,21,2350.04,2352,2348.1,2350.235,13.62506577,2350.178622,2350.178622
22-09-2013 20:14,0,1,8.372,8.372,8.372,8.372,2.36,8.372,8.372
22-09-2013 20:15,1,131,13649.34,13840,13567.05,13659.444,13.03608246,13655.09323,13655.09323
22-09-2013 20:16,5,4,7.5128,7.513,7.512,7.512,379.89348,7.512733278,7.512733278
22-09-2013 20:17,7,10,25.596,25.626,25.527,25.527,201.6121863,25.55891242,25.55891242
22-09-2013 20:18,6,70,733.605,735.93,730,733.6225,77.62431302,733.5909116,733.5909116
22-09-2013 20:19,9,57,222.402,224.22,218.31,222.058,163.1368059,222.0626332,222.0626332
22-09-2013 20:20,11,9,330.1,330.1,330,330,30,330.0076576,330.0076576
22-09-2013 20:21,2,19,2350.035,2352,2348,2349.85,5.247485,2350.652931,2350.652931
22-09-2013 20:22,0,22,8.372,8.3721,8.372,8.3721,808.91,8.372002292,8.372002292
22-09-2013 20:23,1,211,13614.3125,13651.21,13568.34,13609.9925,22.82498096,13605.1687,13605.1687
22-09-2013 20:24,5,1,7.5309,7.5309,7.5309,7.5309,20,7.5309,7.5309
22-09-2013 20:25,7,9,25.943,26.284,25.571,25.903,518.811237,25.90962601,25.90962601
22-09-2013 20:26,6,71,733.4825,735.95,731,733.6575,107.4714517,733.4684169,733.4684169
22-09-2013 20:27,9,151,222.382,224.29,218,222.236,778.7941851,222.1916519,222.1916519
22-09-2013 20:28,2,11,2349.595,2351.09,2348,2349.595,4.16611912,2350.238056,2350.238056
22-09-2013 20:29,0,18,8.372,8.372,8.372,8.372,351.15,8.372,8.372
22-09-2013 20:30,1,217,13610.2375,13651,13534.55,13611.25,25.82232656,13602.85243,13602.85243
22-09-2013 20:31,5,3,7.529,7.53,7.529,7.53,736.0698224,7.529073279,7.529073279
22-09-2013 20:32,7,11,25.573,25.704,25.573,25.661,221.417935,25.65192543,25.65192543
22-09-2013 20:33,6,86,733.5025,736.45,729.55,733.085,67.98134497,733.3568809,733.3568809
22-09-2013 20:34,9,70,221.4175,223.64,218.07,221.89,419.0007481,221.547258,221.547258
22-09-2013 20:35,11,8,324.48,325.67,323.98,325.52,9.8238,324.8915615,324.8915615
22-09-2013 20:36,2,13,2350.85,2351.9,2350.5,2351.195,3.591834,2351.203472,2351.203472
22-09-2013 20:37,0,2,8.3731,8.3731,8.3731,8.3731,9.36,8.3731,8.3731
22-09-2013 20:38,1,97,13643.916,13778.6,13557.98,13643.486,10.41740115,13643.36249,13643.36249
22-09-2013 20:39,5,1,7.5324,7.5324,7.5324,7.5324,9.9564,7.5324,7.5324
22-09-2013 20:40,7,3,25.585,25.585,25.585,25.585,72.6299,25.585,25.585
22-09-2013 20:41,6,57,732.92,736.45,729.54,733.025,77.94213904,732.9157024,732.9157024
22-09-2013 20:42,9,82,222.356,224.4,219,222.546,246.2968301,222.5083922,222.5083922
22-09-2013 20:43,2,26,2351.245,2351.9,2346.4,2349.85,8.66463662,2350.183891,2350.183891
22-09-2013 20:44,0,3,8.372,8.3731,8.372,8.3731,129.88,8.372227656,8.372227656
22-09-2013 20:45,1,165,13639.63,13789.1,13525.02,13641.244,41.66552275,13645.26935,13645.26935
22-09-2013 20:46,5,8,7.54,7.5574,7.54,7.5407,436.78723,7.54873701,7.54873701
22-09-2013 20:47,7,4,26.229,26.309,26.227,26.309,65.3771,26.26958643,26.26958643
22-09-2013 20:48,6,82,733.03,737.94,729.5,733.3375,90.13017538,733.1566075,733.1566075
22-09-2013 20:49,9,113,222.504,225.05,220,222.602,372.5041544,222.4647644,222.4647644
22-09-2013 20:50,11,17,324.78,325.68,324.77,324.97,96.268321,325.3334883,325.3334883
22-09-2013 20:51,2,23,2365.123333,2395,2346.7,2364.963333,3.35598901,2364.787063,2364.787063
22-09-2013 20:52,0,6,8.372,8.372,8.3346,8.372,20.3,8.34432,8.34432
22-09-2013 20:53,1,164,13640.826,13781.4,13529.84,13616.74,24.94237281,13630.35457,13630.35457
22-09-2013 20:54,5,16,7.5407,7.556,7.5358,7.5358,1086.493308,7.539296647,7.539296647
22-09-2013 20:55,7,5,25.943,26.31,25.579,25.942,29.13521264,25.94327845,25.94327845
22-09-2013 20:56,6,66,732.8175,737.55,729,732.905,65.23380888,732.8940462,732.8940462
22-09-2013 20:57,9,49,222.4,224.33,220,222.382,190.8838256,222.3829262,222.3829262
22-09-2013 20:58,11,5,327.265,330,324.53,327.27,7.31330206,327.266643,327.266643
22-09-2013 20:59,2,20,2364.39,2395.2,2344.2,2363.423333,6.27979693,2363.986963,2363.986963
22-09-2013 21:00,0,6,8.364,8.364,8.3404,8.3404,26.4,8.343105303,8.343105303
22-09-2013 21:01,1,272,13618.516,13780.5,13477.2,13570.644,44.76952476,13599.92702,13599.92702
22-09-2013 21:02,5,13,7.5359,7.5359,7.5324,7.5324,1107.892455,7.534058475,7.534058475
22-09-2013 21:03,7,3,25.579,25.596,25.579,25.579,346.5725872,25.5790981,25.5790981
22-09-2013 21:04,6,95,732.1875,735.27,728.54,732.045,88.58583705,732.3731031,732.3731031
22-09-2013 21:05,9,123,221.6775,223.44,219.55,221.6975,224.5909595,221.723152,221.723152
22-09-2013 21:06,11,4,324.19,324.22,324.19,324.22,5.627133,324.1986455,324.1986455
22-09-2013 21:07,2,39,2361.103333,2392.1,2335.9,2358.03,17.34101011,2360.548156,2360.548156
22-09-2013 21:08,0,3,8.3346,8.3346,8.3346,8.3346,75.18,8.3346,8.3346
22-09-2013 21:09,1,210,13601.266,13757,13500,13581.406,34.08851853,13583.79762,13583.79762
22-09-2013 21:10,7,3,25.943,26.307,25.579,25.9465,16.7756,25.943875,25.943875
22-09-2013 21:11,6,57,732.68,736.73,728.92,732.7475,82.81691096,732.7759477,732.7759477
22-09-2013 21:12,9,77,221.906,224.38,219.55,221.858,274.7108958,221.8442384,221.8442384
22-09-2013 21:13,11,3,323.87,323.87,323.73,323.76,0.7855,323.7732804,323.7732804
22-09-2013 21:14,2,24,2355.366667,2384,2331.3,2355.02,5.18075902,2355.323917,2355.323917
22-09-2013 21:15,0,19,8.3579,8.3579,8.3447,8.3448,286,8.344880794,8.344880794
22-09-2013 21:16,1,195,13580.61,13738.6,13477.2,13581.1,33.51481521,13579.29056,13579.29056
22-09-2013 21:17,5,11,7.5111,7.5111,7.4853,7.51,1080.10681,7.496102994,7.496102994
22-09-2013 21:18,7,1,25.578,25.578,25.578,25.578,0.95,25.578,25.578
22-09-2013 21:19,6,83,732.65,735.29,729.48,732.5975,86.57032831,732.3717715,732.3717715
22-09-2013 21:20,9,120,221.86,224.86,219.55,221.02,282.2405487,221.5451865,221.5451865
22-09-2013 21:21,11,1,330.02,330.02,330.02,330.02,0.24,330.02,330.02
22-09-2013 21:22,2,43,2355.086667,2384,2329.6,2353.47,16.14551507,2354.095333,2354.095333
22-09-2013 21:23,0,6,8.3579,8.358,8.3447,8.358,75.65,8.348399405,8.348399405
22-09-2013 21:24,1,251,13578.452,13716.2,13477.2,13583.102,21.37600684,13575.98177,13575.98177
22-09-2013 21:25,5,4,7.491,7.4911,7.4907,7.4907,1199.375492,7.490947732,7.490947732
22-09-2013 21:26,7,3,25.576,25.576,25.483,25.576,3.07803178,25.5268592,25.5268592
22-09-2013 21:27,6,100,732.235,735.5,729.4,732.665,64.21260319,732.4092774,732.4092774
22-09-2013 21:28,9,81,221.592,223.71,219.25,221.546,233.9758998,221.5382247,221.5382247
22-09-2013 21:29,11,3,326.635,330.02,323.25,326.655,4.60233,326.6454069,326.6454069
22-09-2013 21:30,2,41,2338.155,2347.01,2328.2,2337.825,24.77733544,2336.487273,2336.487273
22-09-2013 21:31,0,31,8.364,8.364,8.3447,8.3447,659.08,8.346236487,8.346236487
22-09-2013 21:32,1,164,13575.43,13652,13480.05,13573.494,19.54043964,13571.50557,13571.50557
22-09-2013 21:33,5,13,7.4894,7.4894,7.4784,7.4785,1085.897278,7.485411012,7.485411012
22-09-2013 21:34,7,1,25.501,25.501,25.501,25.501,11.39315929,25.501,25.501
22-09-2013 21:35,6,82,732.09,734.84,729.56,731.7075,58.59373257,731.8327978,731.8327978
22-09-2013 21:36,9,57,221.416,223.17,219.25,221.368,600.9583609,221.3982816,221.3982816
22-09-2013 21:37,11,3,326.495,330,322.99,326.495,3.416,326.495,326.495
22-09-2013 21:38,2,19,2335.66,2346.79,2329,2336.045,7.01359424,2336.872831,2336.872831
22-09-2013 21:39,0,4,8.3447,8.3636,8.3447,8.3636,35.44,8.34507864,8.34507864
22-09-2013 21:40,1,155,13570.39,13650.5,13491.53,13576.724,24.40615904,13571.08898,13571.08898
22-09-2013 21:41,5,4,7.487,7.487,7.4774,7.4774,687.8351614,7.485792702,7.485792702
22-09-2013 21:42,7,17,25.9085,26.267,25.55,25.9215,833.4867724,25.96400438,25.96400438
22-09-2013 21:43,6,224,731.8625,734.62,729.19,732.8575,164.6522285,732.271249,732.271249
22-09-2013 21:44,9,73,221.8675,223.05,220.27,221.4825,278.2937833,221.533583,221.533583
22-09-2013 21:45,11,2,330.02,330.02,330,330,0.64691969,330.0192379,330.0192379
22-09-2013 21:46,2,40,2335.84,2341.18,2330.5,2334.265,9.54542432,2334.60141,2334.60141
22-09-2013 21:47,0,4,8.3447,8.3447,8.3447,8.3447,30.39,8.3447,8.3447
22-09-2013 21:48,1,155,13575.892,13650.4,13515.89,13566.432,23.87095096,13568.37504,13568.37504
22-09-2013 21:49,5,5,7.4859,7.4859,7.4817,7.483,387.815884,7.485181081,7.485181081
22-09-2013 21:50,7,8,25.627,25.627,25.55,25.552,160.976392,25.55799849,25.55799849
22-09-2013 21:51,6,95,732.0666667,734.99,729.66,732.15,70.70871162,732.2810408,732.2810408
22-09-2013 21:52,9,95,220.938,224.37,216.86,221.034,862.5147626,220.9632242,220.9632242
22-09-2013 21:53,11,4,324.3,324.32,323.4,323.4,1.85560027,324.1471489,324.1471489
22-09-2013 21:54,2,51,2344.74,2368.9,2323.59,2344.913333,23.31071898,2342.519062,2342.519062
22-09-2013 21:55,0,1,8.3447,8.3447,8.3447,8.3447,7.57,8.3447,8.3447
22-09-2013 21:56,1,230,13566.29,13615,13500,13550.702,44.51854002,13558.02822,13558.02822
22-09-2013 21:57,5,6,7.4846,7.4912,7.4846,7.4912,333.1960739,7.487836809,7.487836809
22-09-2013 21:58,7,2,25.55,25.55,25.535,25.55,23.52941,25.53695491,25.53695491
22-09-2013 21:59,6,122,732.31,735,729.63,732.475,98.87539767,732.4078393,732.4078393
22-09-2013 22:00,9,332,220.5375,222.03,217.59,220.0875,5870.47861,219.9487837,219.9487837
22-09-2013 22:01,11,4,325.925,328.17,323.68,325.89,2.9555,325.9104671,325.9104671
22-09-2013 22:02,2,54,2344.326667,2369.7,2328,2344.53,10.37822302,2345.632907,2345.632907
22-09-2013 22:03,0,8,8.3639,8.3639,8.3346,8.3347,100.52,8.339254298,8.339254298
22-09-2013 22:04,1,808,13549.684,13607.5,13428,13490.532,234.0935582,13521.08612,13521.08612
22-09-2013 22:05,5,25,7.4912,7.5022,7.4665,7.4665,2401.884979,7.48427578,7.48427578
22-09-2013 22:06,7,19,25.616,25.616,25.41,25.411,370.432787,25.45377588,25.45377588
22-09-2013 22:07,6,152,732.4325,735,728.26,730.8625,146.8903188,731.7988112,731.7988112
22-09-2013 22:08,9,456,220.756,224.2,216.6,219.662,5831.207997,220.0399504,220.0399504
22-09-2013 22:09,11,4,323.68,323.68,323.01,323.01,4.950987,323.6718804,323.6718804
22-09-2013 22:10,2,67,2344.6,2370.1,2326.7,2343.476667,89.97626238,2344.159569,2344.159569
22-09-2013 22:11,0,8,8.3346,8.3346,8.3277,8.3277,2052.99,8.329537178,8.329537178
22-09-2013 22:12,1,497,13492.63,13600,13417.69207,13470.612,144.3540447,13480.02775,13480.02775
22-09-2013 22:13,5,4,7.4649,7.4649,7.4644,7.4647,128.4121616,7.464514086,7.464514086
22-09-2013 22:14,7,21,25.375,25.45,25.351,25.358,380.655775,25.36315999,25.36315999
22-09-2013 22:15,6,169,730.55,734.01,726.75,730.2825,185.3302379,730.4482401,730.4482401
22-09-2013 22:16,9,176,219.118,221.75,216.45,219.194,1359.65526,219.1417204,219.1417204
22-09-2013 22:17,11,3,322.85,322.87,322.85,322.86,1.8232334,322.8588549,322.8588549
22-09-2013 22:18,2,34,2344.186667,2369.6,2326.7,2344.103333,64.56186863,2344.160529,2344.160529
22-09-2013 22:19,0,24,8.3277,8.3277,8.3,8.3272,1327.84,8.309594376,8.309594376
22-09-2013 22:20,1,426,13472.194,13587,13430,13486.49,76.25881485,13480.27437,13480.27437
22-09-2013 22:21,5,3,7.4838,7.4838,7.4684,7.4698,185.0215435,7.477381059,7.477381059
22-09-2013 22:22,7,31,25.361,25.422,25.351,25.351,1197.95167,25.36074795,25.36074795
22-09-2013 22:23,6,117,730.835,733.66,726.44,729.9125,180.6943479,730.5429294,730.5429294
22-09-2013 22:24,9,327,219.18,221.75,215.4,218.682,3084.98896,218.7903681,218.7903681
22-09-2013 22:25,2,126,2344.1,2370.1,2316,2341.576667,68.38520185,2339.9112,2339.9112
22-09-2013 22:26,0,3,8.3272,8.3272,8.3269,8.3269,13.07,8.326945907,8.326945907
22-09-2013 22:27,1,439,13491.998,13600,13407.55,13486.66,88.44683864,13475.41797,13475.41797
22-09-2013 22:28,5,3,7.4789,7.4789,7.4643,7.4644,200.482893,7.473051317,7.473051317
22-09-2013 22:29,7,16,25.68,26.008,25.323,25.6785,280.502654,25.67722893,25.67722893
22-09-2013 22:30,6,232,729.81,733.19,725.89,728.91,311.0573126,729.4327051,729.4327051
22-09-2013 22:31,9,347,218.686,221.12,215.48,218.462,2522.610111,218.3984326,218.3984326
22-09-2013 22:32,11,4,328.1,328.1,328.1,328.1,4.7288828,328.1,328.1
22-09-2013 22:33,2,41,2340.836667,2370.9,2312.6,2335.983333,13.84075606,2336.665346,2336.665346
22-09-2013 22:34,0,2,8.3266,8.3266,8.3264,8.3264,2,8.3265,8.3265
22-09-2013 22:35,1,378,13476.722,13577,13405,13457.992,66.83939037,13473.81625,13473.81625
22-09-2013 22:36,5,18,7.4927,7.4977,7.4927,7.4977,2972.380077,7.494639364,7.494639364
22-09-2013 22:37,7,12,25.6865,26.011,25.305,25.6645,100.668972,25.66966471,25.66966471
22-09-2013 22:38,6,131,728.69,731.95,725,728.455,189.0035744,728.5909411,728.5909411
22-09-2013 22:39,9,378,218.258,221.02,214.71,217.572,2021.238111,217.8196222,217.8196222
22-09-2013 22:40,11,5,322.82,322.82,321.98,322.4,44.0306,322.3799341,322.3799341
22-09-2013 22:41,2,44,2321.975,2331.35,2310.8,2319.365,10.8149698,2317.381563,2317.381563
22-09-2013 22:42,0,5,8.326,8.3261,8.3,8.3068,441.42,8.325303958,8.325303958
22-09-2013 22:43,1,373,13466.518,13565.5,13364.92789,13437.03,80.50033391,13444.27649,13444.27649
22-09-2013 22:44,5,50,7.4976,7.5163,7.4972,7.5139,6521.248912,7.512115191,7.512115191
22-09-2013 22:45,7,7,25.305,25.305,25.282,25.284,54.48885458,25.28560998,25.28560998
22-09-2013 22:46,6,51,728.605,731.95,724.73,727.8825,59.74728315,728.134144,728.134144
22-09-2013 22:47,9,291,217.562,220.81,214.78,217.282,1876.385248,217.2851317,217.2851317
22-09-2013 22:48,11,9,321.94,321.94,321.02,321.03,10.53,321.1189665,321.1189665
22-09-2013 22:49,2,27,2328.586667,2361.9,2310,2331.53,4.6391617,2330.689042,2330.689042
22-09-2013 22:50,0,17,8.3259,8.3259,8.2922,8.2922,400.38,8.300205138,8.300205138
22-09-2013 22:51,1,397,13441,13549,13370,13439.874,58.62267577,13436.79933,13436.79933
22-09-2013 22:52,5,20,7.5128,7.5128,7.473,7.4747,5020.599726,7.501564576,7.501564576
22-09-2013 22:53,7,7,25.283,25.284,25.283,25.284,172.1888876,25.28328474,25.28328474
22-09-2013 22:54,6,113,728.3425,732.45,725.01,728.3275,197.2602483,728.3475738,728.3475738
22-09-2013 22:55,9,228,216.6325,219,214.72,217.115,1265.14507,217.0080277,217.0080277
22-09-2013 22:56,11,1,321.93,321.93,321.93,321.93,0.09318425,321.93,321.93
22-09-2013 22:57,2,33,2315.515,2321.75,2310,2315.305,5.34655818,2315.113858,2315.113858
22-09-2013 22:58,0,3,8.2922,8.2922,8.2887,8.2887,41.84,8.288783652,8.288783652
22-09-2013 22:59,1,159,13411.115,13478.2,13375,13400.5925,20.06014465,13409.28916,13409.28916
22-09-2013 23:00,5,38,7.4923,7.495,7.4923,7.495,3739.751071,7.493536746,7.493536746
22-09-2013 23:01,7,37,25.283,25.349,25.281,25.281,2562.01264,25.28145212,25.28145212
22-09-2013 23:02,6,71,727.88,730.47,724.73,727.9325,83.22765533,727.7783211,727.7783211
22-09-2013 23:03,9,133,217.065,219,214.72,216.52,999.6779379,216.7737806,216.7737806
22-09-2013 23:04,11,7,323.525,326.05,321,323.5,7.41,323.500873,323.500873
22-09-2013 23:05,2,38,2329.166667,2363.1,2310,2328.88,11.07228763,2329.938219,2329.938219
22-09-2013 23:06,0,4,8.2921,8.2921,8.2713,8.2713,39.48,8.273004559,8.273004559
22-09-2013 23:07,1,223,13437.558,13549,13349,13427.67,51.25925272,13424.99219,13424.99219
22-09-2013 23:08,5,25,7.495,7.496,7.495,7.4959,969.392099,7.495766926,7.495766926
22-09-2013 23:09,6,140,727.8425,731,723.2,727.4,155.3319679,727.5111439,727.5111439
22-09-2013 23:10,9,76,216.5225,218.89,214.78,216.6675,357.5670747,216.4303929,216.4303929
22-09-2013 23:11,2,73,2329.943333,2356.5,2304.8,2329.746667,29.30178123,2328.721985,2328.721985
22-09-2013 23:12,0,14,8.2714,8.3,8.2714,8.2929,526.11,8.287927025,8.287927025
22-09-2013 23:13,1,532,13430.21,13538.6,13348,13458.158,89.64350529,13445.30429,13445.30429
22-09-2013 23:14,5,41,7.4967,7.5139,7.4967,7.5077,2997.623757,7.502804873,7.502804873
22-09-2013 23:15,7,18,25.651,26.021,25.208,25.655,179.456498,25.64732085,25.64732085
22-09-2013 23:16,6,118,727.675,730.26,724.05,727.4,142.4727648,727.8220679,727.8220679
22-09-2013 23:17,9,199,217.022,219,214.76,217.048,1158.697662,217.0256048,217.0256048
22-09-2013 23:18,11,14,323.5,326,320.3,323.42,11.68373533,323.3602472,323.3602472
22-09-2013 23:19,2,29,2328.443333,2360.7,2308.6,2325.35,4.00084949,2326.982565,2326.982565
22-09-2013 23:20,0,14,8.2726,8.2924,8.271,8.2922,621.36,8.27305013,8.27305013
22-09-2013 23:21,1,310,13458.558,13553.8,13369.99,13445.384,40.88396651,13452.18136,13452.18136
22-09-2013 23:22,5,30,7.5089,7.5143,7.4632,7.5097,7261.338021,7.497072327,7.497072327
22-09-2013 23:23,7,6,25.301,25.304,25.301,25.304,126.032175,25.30278299,25.30278299
22-09-2013 23:24,6,93,727.39,730.48,724.08,727.785,166.1891073,727.6084702,727.6084702
22-09-2013 23:25,9,262,216.954,219.75,215,217.368,1410.923777,217.1308032,217.1308032
22-09-2013 23:26,11,3,323.27,326,320.54,323.42,1.64381544,323.2901047,323.2901047
22-09-2013 23:27,2,49,2324.346667,2353.1,2303.6,2326.496667,8.78175887,2321.209899,2321.209899
22-09-2013 23:28,0,6,8.2922,8.2922,8.2711,8.2711,192.78,8.287546255,8.287546255
22-09-2013 23:29,1,305,13443.598,13600,13343.03,13435.646,40.43784506,13438.18419,13438.18419
22-09-2013 23:30,5,12,7.5097,7.5097,7.4837,7.4837,1097.047535,7.509263044,7.509263044
22-09-2013 23:31,7,9,25.6495,26.003,25.297,25.65,108.799174,25.6486692,25.6486692
22-09-2013 23:32,6,96,727.5475,731.9,724.5,727.99,209.6114787,727.7461424,727.7461424
22-09-2013 23:33,9,124,217.528,219.72,215.42,217.492,561.028925,217.5043936,217.5043936
22-09-2013 23:34,11,20,323.18,326.06,320.1,323.05,29.8171857,323.1079615,323.1079615
22-09-2013 23:35,2,82,2326.536667,2354.7,2303.9,2329.156667,11.53900162,2327.77046,2327.77046
22-09-2013 23:36,0,29,8.271,8.2888,8.2297,8.23,1009.75,8.240465015,8.240465015
22-09-2013 23:37,1,206,13434.762,13600,13320.01,13420.652,22.34918288,13426.54337,13426.54337
22-09-2013 23:38,5,3,7.4838,7.4838,7.4714,7.4838,550,7.483624572,7.483624572
22-09-2013 23:39,7,4,25.221,25.281,25.212,25.271,59.13144432,25.26711156,25.26711156
22-09-2013 23:40,6,77,727.8875,732.16,724.03,727.855,50.53713084,727.7601776,727.7601776
22-09-2013 23:41,9,88,217.255,219.39,215.02,217.1475,163.6956224,217.1953477,217.1953477
22-09-2013 23:42,11,9,322.515,324.94,320.1,322.5,9.5218825,322.5087324,322.5087324
22-09-2013 23:43,2,77,2330.75,2363.2,2303.6,2330.546667,19.01663044,2331.51661,2331.51661
22-09-2013 23:44,0,19,8.2609,8.2609,8.2251,8.2598,725.65,8.25217796,8.25217796
22-09-2013 23:45,1,286,13420.654,13580.2,13300.2,13415.95,46.50951228,13421.74141,13421.74141
22-09-2013 23:46,5,1,7.4923,7.4923,7.4923,7.4923,7.82022124,7.4923,7.4923
22-09-2013 23:47,7,5,25.28,25.281,25.28,25.281,110.932263,25.28027745,25.28027745
22-09-2013 23:48,6,99,727.9075,732.42,723.01,727.56,151.1994171,727.7829365,727.7829365
22-09-2013 23:49,9,91,217.7,219.21,215.02,217.428,355.3987367,217.6141661,217.6141661
22-09-2013 23:50,11,8,320.1,320.1,320,320,15.35065298,320.0626428,320.0626428
22-09-2013 23:51,2,51,2314.025,2324.91,2301.8,2313.5,33.50474981,2313.418192,2313.418192
22-09-2013 23:52,0,32,8.2598,8.2598,8.2162,8.2162,329.21,8.227631378,8.227631378
22-09-2013 23:53,1,663,13415.456,13580.1,13219.98,13373.68,159.9967397,13397.35012,13397.35012
